uri,day,headline_count,has_hero
www.chicagotribune.com,2017-01-09,6,1
www.chicagotribune.com,2017-01-10,7,1
www.chicagotribune.com,2017-01-11,4,1
www.chicagotribune.com,2017-01-12,4,1
www.chicagotribune.com,2017-01-13,6,1
www.chicagotribune.com,2017-01-14,8,1
www.chicagotribune.com,2017-01-15,7,1
www.chicagotribune.com,2017-01-16,7,1
www.chicagotribune.com,2017-01-17,8,1
www.chicagotribune.com,2017-01-18,7,1
www.chicagotribune.com,2017-01-19,7,1
www.chicagotribune.com,2017-01-20,3,1
www.chicagotribune.com,2017-01-21,7,1
www.chicagotribune.com,2017-01-22,7,1
www.chicagotribune.com,2017-01-23,7,1
www.chicagotribune.com,2017-01-24,8,1
www.chicagotribune.com,2017-01-25,8,1
www.chicagotribune.com,2017-01-26,3,1
www.chicagotribune.com,2017-01-27,3,1
www.chicagotribune.com,2017-01-28,3,1
www.chicagotribune.com,2017-01-29,3,1
www.chicagotribune.com,2017-01-30,4,1
www.chicagotribune.com,2017-01-31,4,1
www.foxnews.com,2017-01-01,3,1
www.foxnews.com,2017-01-02,3,1
www.foxnews.com,2017-01-03,3,1
www.foxnews.com,2017-01-04,3,1
www.foxnews.com,2017-01-05,2,1
www.foxnews.com,2017-01-06,3,1
www.foxnews.com,2017-01-07,3,1
www.foxnews.com,2017-01-08,3,1
www.foxnews.com,2017-01-09,3,1
www.foxnews.com,2017-01-10,3,1
www.foxnews.com,2017-01-11,3,1
www.foxnews.com,2017-01-12,3,1
www.foxnews.com,2017-01-13,3,1
www.foxnews.com,2017-01-14,3,1
www.foxnews.com,2017-01-15,3,1
www.foxnews.com,2017-01-16,3,1
www.foxnews.com,2017-01-17,3,1
www.foxnews.com,2017-01-18,3,1
www.foxnews.com,2017-01-19,3,1
www.foxnews.com,2017-01-20,3,1
www.foxnews.com,2017-01-21,3,1
www.foxnews.com,2017-01-22,3,1
www.foxnews.com,2017-01-23,3,1
www.foxnews.com,2017-01-24,3,1
www.foxnews.com,2017-01-25,3,1
www.foxnews.com,2017-01-26,3,1
www.foxnews.com,2017-01-27,3,1
www.foxnews.com,2017-01-28,3,1
www.foxnews.com,2017-01-29,3,1
www.foxnews.com,2017-01-30,3,1
www.foxnews.com,2017-01-31,3,1
www.latimes.com,2017-01-01,5,1
www.latimes.com,2017-01-02,5,1
www.latimes.com,2017-01-03,4,1
www.latimes.com,2017-01-04,5,1
www.latimes.com,2017-01-05,5,1
www.latimes.com,2017-01-06,5,1
www.latimes.com,2017-01-07,5,1
www.latimes.com,2017-01-08,3,0
www.latimes.com,2017-01-09,2,1
www.latimes.com,2017-01-10,5,1
www.latimes.com,2017-01-11,5,0
www.latimes.com,2017-01-12,3,1
www.latimes.com,2017-01-13,2,0
www.latimes.com,2017-01-14,5,1
www.latimes.com,2017-01-15,5,1
www.latimes.com,2017-01-16,5,1
www.latimes.com,2017-01-17,5,1
www.latimes.com,2017-01-18,5,1
www.latimes.com,2017-01-19,5,1
www.latimes.com,2017-01-20,3,0
www.latimes.com,2017-01-21,5,1
www.latimes.com,2017-01-22,2,1
www.latimes.com,2017-01-23,2,0
www.latimes.com,2017-01-24,3,0
www.latimes.com,2017-01-25,3,0
www.latimes.com,2017-01-26,5,1
www.latimes.com,2017-01-27,5,1
www.latimes.com,2017-01-28,5,1
www.latimes.com,2017-01-29,4,1
www.latimes.com,2017-01-30,2,1
www.latimes.com,2017-01-31,5,1
www.cbsnews.com,2017-01-01,10,1
www.cbsnews.com,2017-01-02,10,1
www.cbsnews.com,2017-01-03,10,1
www.cbsnews.com,2017-01-04,10,1
www.cbsnews.com,2017-01-05,10,1
www.cbsnews.com,2017-01-06,10,1
www.cbsnews.com,2017-01-07,10,1
www.cbsnews.com,2017-01-08,10,1
www.cbsnews.com,2017-01-09,10,1
www.cbsnews.com,2017-01-10,10,1
www.cbsnews.com,2017-01-11,10,0
www.cbsnews.com,2017-01-12,10,1
www.cbsnews.com,2017-01-13,10,1
www.cbsnews.com,2017-01-14,10,1
www.cbsnews.com,2017-01-15,10,1
www.cbsnews.com,2017-01-16,10,1
www.cbsnews.com,2017-01-17,10,1
www.cbsnews.com,2017-01-18,10,1
www.cbsnews.com,2017-01-19,10,1
www.cbsnews.com,2017-01-20,10,1
www.cbsnews.com,2017-01-21,10,0
www.cbsnews.com,2017-01-22,10,1
www.cbsnews.com,2017-01-23,10,1
www.cbsnews.com,2017-01-24,10,1
www.cbsnews.com,2017-01-25,10,1
www.cbsnews.com,2017-01-26,10,1
www.cbsnews.com,2017-01-27,10,1
www.cbsnews.com,2017-01-28,10,1
www.cbsnews.com,2017-01-29,10,1
www.cbsnews.com,2017-01-30,10,1
www.cbsnews.com,2017-01-31,10,1
www.nbcnews.com,2017-01-01,10,1
www.nbcnews.com,2017-01-02,10,1
www.nbcnews.com,2017-01-03,10,1
www.nbcnews.com,2017-01-04,10,1
www.nbcnews.com,2017-01-05,10,1
www.nbcnews.com,2017-01-06,10,1
www.nbcnews.com,2017-01-07,10,1
www.nbcnews.com,2017-01-08,10,1
www.nbcnews.com,2017-01-09,10,1
www.nbcnews.com,2017-01-10,10,1
www.nbcnews.com,2017-01-11,10,1
www.nbcnews.com,2017-01-12,10,1
www.nbcnews.com,2017-01-13,10,1
www.nbcnews.com,2017-01-14,10,1
www.nbcnews.com,2017-01-15,10,1
www.nbcnews.com,2017-01-16,10,1
www.nbcnews.com,2017-01-17,10,1
www.nbcnews.com,2017-01-18,10,1
www.nbcnews.com,2017-01-19,10,1
www.nbcnews.com,2017-01-20,10,1
www.nbcnews.com,2017-01-21,10,0
www.nbcnews.com,2017-01-22,10,1
www.nbcnews.com,2017-01-23,10,1
www.nbcnews.com,2017-01-24,10,1
www.nbcnews.com,2017-01-25,10,1
www.nbcnews.com,2017-01-26,10,1
www.nbcnews.com,2017-01-27,10,1
www.nbcnews.com,2017-01-28,10,1
www.nbcnews.com,2017-01-29,10,1
www.nbcnews.com,2017-01-30,10,1
www.nbcnews.com,2017-01-31,10,1
www.npr.org,2017-01-01,5,1
www.npr.org,2017-01-02,5,1
www.npr.org,2017-01-03,5,1
www.npr.org,2017-01-04,5,1
www.npr.org,2017-01-05,5,1
www.npr.org,2017-01-06,5,1
www.npr.org,2017-01-07,5,1
www.npr.org,2017-01-08,5,1
www.npr.org,2017-01-09,5,1
www.npr.org,2017-01-10,5,1
www.npr.org,2017-01-11,5,1
www.npr.org,2017-01-12,5,1
www.npr.org,2017-01-13,5,1
www.npr.org,2017-01-14,5,1
www.npr.org,2017-01-15,4,1
www.npr.org,2017-01-16,5,1
www.npr.org,2017-01-17,5,1
www.npr.org,2017-01-18,5,1
www.npr.org,2017-01-19,5,1
www.npr.org,2017-01-20,5,1
www.npr.org,2017-01-21,5,1
www.npr.org,2017-01-22,5,1
www.npr.org,2017-01-23,4,1
www.npr.org,2017-01-24,5,1
www.npr.org,2017-01-25,5,1
www.npr.org,2017-01-26,5,1
www.npr.org,2017-01-27,5,1
www.npr.org,2017-01-28,5,1
www.npr.org,2017-01-29,5,1
www.npr.org,2017-01-30,5,1
www.npr.org,2017-01-31,5,1
www.nytimes.com,2017-01-01,10,1
www.nytimes.com,2017-01-02,10,1
www.nytimes.com,2017-01-03,10,1
www.nytimes.com,2017-01-04,10,1
www.nytimes.com,2017-01-05,10,1
www.nytimes.com,2017-01-06,2,0
www.nytimes.com,2017-01-07,3,1
www.nytimes.com,2017-01-08,10,1
www.nytimes.com,2017-01-09,10,1
www.nytimes.com,2017-01-10,9,1
www.nytimes.com,2017-01-11,6,0
www.nytimes.com,2017-01-12,4,1
www.nytimes.com,2017-01-13,8,0
www.nytimes.com,2017-01-14,4,0
www.nytimes.com,2017-01-15,10,1
www.nytimes.com,2017-01-16,10,1
www.nytimes.com,2017-01-17,10,1
www.nytimes.com,2017-01-18,5,1
www.nytimes.com,2017-01-19,4,0
www.nytimes.com,2017-01-20,7,1
www.nytimes.com,2017-01-21,10,1
www.nytimes.com,2017-01-22,0,1
www.nytimes.com,2017-01-23,5,0
www.nytimes.com,2017-01-24,6,1
www.nytimes.com,2017-01-25,10,1
www.nytimes.com,2017-01-26,6,0
www.nytimes.com,2017-01-27,8,0
www.nytimes.com,2017-01-28,7,0
www.nytimes.com,2017-01-29,7,1
www.nytimes.com,2017-01-30,8,1
www.nytimes.com,2017-01-31,8,1
www.usatoday.com,2017-01-01,10,1
www.usatoday.com,2017-01-02,10,1
www.usatoday.com,2017-01-03,10,1
www.usatoday.com,2017-01-04,10,1
www.usatoday.com,2017-01-05,10,1
www.usatoday.com,2017-01-06,10,1
www.usatoday.com,2017-01-07,10,1
www.usatoday.com,2017-01-08,10,1
www.usatoday.com,2017-01-09,10,1
www.usatoday.com,2017-01-10,10,1
www.usatoday.com,2017-01-11,10,1
www.usatoday.com,2017-01-12,10,1
www.usatoday.com,2017-01-13,10,1
www.usatoday.com,2017-01-14,10,1
www.usatoday.com,2017-01-15,10,1
www.usatoday.com,2017-01-16,10,1
www.usatoday.com,2017-01-17,10,1
www.usatoday.com,2017-01-18,10,1
www.usatoday.com,2017-01-19,10,1
www.usatoday.com,2017-01-20,10,1
www.usatoday.com,2017-01-21,10,1
www.usatoday.com,2017-01-22,10,1
www.usatoday.com,2017-01-23,10,1
www.usatoday.com,2017-01-24,10,1
www.usatoday.com,2017-01-25,10,1
www.usatoday.com,2017-01-26,10,1
www.usatoday.com,2017-01-27,10,1
www.usatoday.com,2017-01-28,10,1
www.usatoday.com,2017-01-29,10,1
www.usatoday.com,2017-01-30,10,1
www.usatoday.com,2017-01-31,10,1
www.washingtonpost.com,2017-01-01,6,0
www.washingtonpost.com,2017-01-02,5,0
www.washingtonpost.com,2017-01-03,7,0
www.washingtonpost.com,2017-01-04,6,0
www.washingtonpost.com,2017-01-05,6,0
www.washingtonpost.com,2017-01-06,4,0
www.washingtonpost.com,2017-01-07,0,0
www.washingtonpost.com,2017-01-08,9,0
www.washingtonpost.com,2017-01-09,4,0
www.washingtonpost.com,2017-01-10,6,0
www.washingtonpost.com,2017-01-11,6,0
www.washingtonpost.com,2017-01-12,10,0
www.washingtonpost.com,2017-01-13,6,0
www.washingtonpost.com,2017-01-14,5,0
www.washingtonpost.com,2017-01-15,5,0
www.washingtonpost.com,2017-01-16,6,0
www.washingtonpost.com,2017-01-17,7,0
www.washingtonpost.com,2017-01-18,6,0
www.washingtonpost.com,2017-01-19,9,0
www.washingtonpost.com,2017-01-20,10,0
www.washingtonpost.com,2017-01-21,5,0
www.washingtonpost.com,2017-01-22,3,0
www.washingtonpost.com,2017-01-23,8,0
www.washingtonpost.com,2017-01-24,6,0
www.washingtonpost.com,2017-01-25,8,0
www.washingtonpost.com,2017-01-26,8,0
www.washingtonpost.com,2017-01-27,7,0
www.washingtonpost.com,2017-01-28,7,0
www.washingtonpost.com,2017-01-29,4,0
www.washingtonpost.com,2017-01-30,10,0
www.washingtonpost.com,2017-01-31,10,1
www.wsj.com,2017-01-01,10,1
www.wsj.com,2017-01-02,10,1
www.wsj.com,2017-01-03,10,1
www.wsj.com,2017-01-04,10,1
www.wsj.com,2017-01-05,10,1
www.wsj.com,2017-01-06,10,1
www.wsj.com,2017-01-07,10,1
www.wsj.com,2017-01-08,10,1
www.wsj.com,2017-01-09,10,1
www.wsj.com,2017-01-10,10,1
www.wsj.com,2017-01-11,10,1
www.wsj.com,2017-01-12,10,1
www.wsj.com,2017-01-13,10,1
www.wsj.com,2017-01-14,10,1
www.wsj.com,2017-01-15,10,1
www.wsj.com,2017-01-16,10,1
www.wsj.com,2017-01-17,10,1
www.wsj.com,2017-01-18,10,1
www.wsj.com,2017-01-19,10,1
www.wsj.com,2017-01-20,10,1
www.wsj.com,2017-01-21,10,1
www.wsj.com,2017-01-22,10,1
www.wsj.com,2017-01-23,10,1
www.wsj.com,2017-01-24,10,1
www.wsj.com,2017-01-25,10,1
www.wsj.com,2017-01-26,10,1
www.wsj.com,2017-01-27,10,1
www.wsj.com,2017-01-28,10,1
www.wsj.com,2017-01-29,10,1
www.wsj.com,2017-01-30,10,1
www.wsj.com,2017-01-31,10,1
abcnews.go.com,2017-03-01,10,1
abcnews.go.com,2017-03-02,10,1
abcnews.go.com,2017-03-03,10,1
abcnews.go.com,2017-03-04,10,1
abcnews.go.com,2017-03-05,10,1
abcnews.go.com,2017-03-06,10,1
abcnews.go.com,2017-03-07,10,1
abcnews.go.com,2017-03-08,10,1
abcnews.go.com,2017-03-09,10,1
abcnews.go.com,2017-03-10,10,1
abcnews.go.com,2017-03-11,10,1
abcnews.go.com,2017-03-12,9,1
abcnews.go.com,2017-03-13,10,1
abcnews.go.com,2017-03-14,10,1
abcnews.go.com,2017-03-15,10,1
abcnews.go.com,2017-03-16,10,1
abcnews.go.com,2017-03-17,10,1
abcnews.go.com,2017-03-18,10,1
abcnews.go.com,2017-03-19,10,1
abcnews.go.com,2017-03-20,10,1
abcnews.go.com,2017-03-21,10,1
abcnews.go.com,2017-03-22,10,1
abcnews.go.com,2017-03-23,10,1
abcnews.go.com,2017-03-24,10,1
abcnews.go.com,2017-03-25,10,1
abcnews.go.com,2017-03-26,10,1
abcnews.go.com,2017-03-27,10,1
abcnews.go.com,2017-03-28,10,1
abcnews.go.com,2017-03-29,10,1
abcnews.go.com,2017-03-30,10,1
abcnews.go.com,2017-03-31,10,1
www.chicagotribune.com,2017-03-01,7,1
www.chicagotribune.com,2017-03-02,7,1
www.chicagotribune.com,2017-03-03,7,1
www.chicagotribune.com,2017-03-04,7,1
www.chicagotribune.com,2017-03-05,7,1
www.chicagotribune.com,2017-03-06,6,1
www.chicagotribune.com,2017-03-07,3,1
www.chicagotribune.com,2017-03-08,7,1
www.chicagotribune.com,2017-03-09,7,1
www.chicagotribune.com,2017-03-10,4,1
www.chicagotribune.com,2017-03-11,4,1
www.chicagotribune.com,2017-03-12,7,1
www.chicagotribune.com,2017-03-13,7,1
www.chicagotribune.com,2017-03-14,8,1
www.chicagotribune.com,2017-03-15,7,1
www.chicagotribune.com,2017-03-16,3,1
www.chicagotribune.com,2017-03-17,3,1
www.chicagotribune.com,2017-03-18,8,1
www.chicagotribune.com,2017-03-19,7,1
www.chicagotribune.com,2017-03-20,6,1
www.chicagotribune.com,2017-03-21,3,1
www.chicagotribune.com,2017-03-22,7,1
www.chicagotribune.com,2017-03-23,8,1
www.chicagotribune.com,2017-03-24,3,1
www.chicagotribune.com,2017-03-25,4,1
www.chicagotribune.com,2017-03-26,8,1
www.chicagotribune.com,2017-03-27,6,1
www.chicagotribune.com,2017-03-28,8,1
www.chicagotribune.com,2017-03-29,7,1
www.chicagotribune.com,2017-03-30,7,1
www.chicagotribune.com,2017-03-31,8,1
www.foxnews.com,2017-03-01,3,1
www.foxnews.com,2017-03-02,3,1
www.foxnews.com,2017-03-03,3,1
www.foxnews.com,2017-03-04,3,1
www.foxnews.com,2017-03-05,3,1
www.foxnews.com,2017-03-06,3,1
www.foxnews.com,2017-03-07,3,1
www.foxnews.com,2017-03-08,3,1
www.foxnews.com,2017-03-09,3,1
www.foxnews.com,2017-03-10,3,1
www.foxnews.com,2017-03-11,3,1
www.foxnews.com,2017-03-12,3,1
www.foxnews.com,2017-03-13,3,1
www.foxnews.com,2017-03-14,3,1
www.foxnews.com,2017-03-15,3,1
www.foxnews.com,2017-03-16,3,1
www.foxnews.com,2017-03-17,3,1
www.foxnews.com,2017-03-18,3,1
www.foxnews.com,2017-03-19,3,1
www.foxnews.com,2017-03-20,3,1
www.foxnews.com,2017-03-21,3,1
www.foxnews.com,2017-03-22,3,1
www.foxnews.com,2017-03-23,3,1
www.foxnews.com,2017-03-24,3,1
www.foxnews.com,2017-03-25,3,1
www.foxnews.com,2017-03-26,3,1
www.foxnews.com,2017-03-27,3,1
www.foxnews.com,2017-03-28,3,1
www.foxnews.com,2017-03-29,3,1
www.foxnews.com,2017-03-30,3,1
www.foxnews.com,2017-03-31,3,1
www.latimes.com,2017-03-01,5,1
www.latimes.com,2017-03-02,3,0
www.latimes.com,2017-03-03,5,1
www.latimes.com,2017-03-04,5,1
www.latimes.com,2017-03-05,2,1
www.latimes.com,2017-03-06,5,1
www.latimes.com,2017-03-07,4,1
www.latimes.com,2017-03-08,4,1
www.latimes.com,2017-03-09,5,1
www.latimes.com,2017-03-10,5,1
www.latimes.com,2017-03-11,2,1
www.latimes.com,2017-03-12,5,1
www.latimes.com,2017-03-13,5,1
www.latimes.com,2017-03-14,5,1
www.latimes.com,2017-03-15,5,1
www.latimes.com,2017-03-16,5,1
www.latimes.com,2017-03-17,4,1
www.latimes.com,2017-03-18,2,1
www.latimes.com,2017-03-19,3,0
www.latimes.com,2017-03-20,3,0
www.latimes.com,2017-03-21,5,1
www.latimes.com,2017-03-22,5,1
www.latimes.com,2017-03-23,5,1
www.latimes.com,2017-03-24,5,1
www.latimes.com,2017-03-25,2,1
www.latimes.com,2017-03-26,5,1
www.latimes.com,2017-03-27,5,1
www.latimes.com,2017-03-28,5,1
www.latimes.com,2017-03-29,5,1
www.latimes.com,2017-03-30,5,1
www.latimes.com,2017-03-31,2,1
www.cbsnews.com,2017-03-01,10,0
www.cbsnews.com,2017-03-02,10,1
www.cbsnews.com,2017-03-03,10,1
www.cbsnews.com,2017-03-04,10,1
www.cbsnews.com,2017-03-05,10,1
www.cbsnews.com,2017-03-06,10,1
www.cbsnews.com,2017-03-07,10,0
www.cbsnews.com,2017-03-08,10,1
www.cbsnews.com,2017-03-09,10,1
www.cbsnews.com,2017-03-10,10,1
www.cbsnews.com,2017-03-11,10,1
www.cbsnews.com,2017-03-12,10,1
www.cbsnews.com,2017-03-13,10,1
www.cbsnews.com,2017-03-14,10,1
www.cbsnews.com,2017-03-15,10,1
www.cbsnews.com,2017-03-16,10,1
www.cbsnews.com,2017-03-17,10,1
www.cbsnews.com,2017-03-18,10,1
www.cbsnews.com,2017-03-19,10,1
www.cbsnews.com,2017-03-20,10,1
www.cbsnews.com,2017-03-21,10,1
www.cbsnews.com,2017-03-22,10,1
www.cbsnews.com,2017-03-23,10,1
www.cbsnews.com,2017-03-24,10,1
www.cbsnews.com,2017-03-25,10,1
www.cbsnews.com,2017-03-26,10,1
www.cbsnews.com,2017-03-27,10,1
www.cbsnews.com,2017-03-28,10,0
www.cbsnews.com,2017-03-29,10,1
www.cbsnews.com,2017-03-30,10,1
www.cbsnews.com,2017-03-31,10,1
www.nbcnews.com,2017-03-01,10,0
www.nbcnews.com,2017-03-02,10,1
www.nbcnews.com,2017-03-03,10,1
www.nbcnews.com,2017-03-04,10,1
www.nbcnews.com,2017-03-05,10,1
www.nbcnews.com,2017-03-06,10,1
www.nbcnews.com,2017-03-07,10,1
www.nbcnews.com,2017-03-08,10,1
www.nbcnews.com,2017-03-09,10,1
www.nbcnews.com,2017-03-10,10,1
www.nbcnews.com,2017-03-11,10,1
www.nbcnews.com,2017-03-12,10,1
www.nbcnews.com,2017-03-13,10,1
www.nbcnews.com,2017-03-14,10,1
www.nbcnews.com,2017-03-15,10,1
www.nbcnews.com,2017-03-16,10,1
www.nbcnews.com,2017-03-17,10,1
www.nbcnews.com,2017-03-18,10,1
www.nbcnews.com,2017-03-19,10,1
www.nbcnews.com,2017-03-20,10,1
www.nbcnews.com,2017-03-21,10,1
www.nbcnews.com,2017-03-22,10,1
www.nbcnews.com,2017-03-23,10,1
www.nbcnews.com,2017-03-24,10,1
www.nbcnews.com,2017-03-25,10,1
www.nbcnews.com,2017-03-26,10,1
www.nbcnews.com,2017-03-27,10,1
www.nbcnews.com,2017-03-28,10,1
www.nbcnews.com,2017-03-29,10,1
www.nbcnews.com,2017-03-30,10,1
www.nbcnews.com,2017-03-31,10,1
www.npr.org,2017-03-01,5,1
www.npr.org,2017-03-02,5,1
www.npr.org,2017-03-03,5,1
www.npr.org,2017-03-04,5,1
www.npr.org,2017-03-05,5,1
www.npr.org,2017-03-06,5,1
www.npr.org,2017-03-07,5,1
www.npr.org,2017-03-08,5,1
www.npr.org,2017-03-09,5,1
www.npr.org,2017-03-10,5,1
www.npr.org,2017-03-11,5,1
www.npr.org,2017-03-12,5,1
www.npr.org,2017-03-13,5,1
www.npr.org,2017-03-14,5,1
www.npr.org,2017-03-15,5,1
www.npr.org,2017-03-16,5,1
www.npr.org,2017-03-17,5,1
www.npr.org,2017-03-18,5,1
www.npr.org,2017-03-19,4,1
www.npr.org,2017-03-20,4,1
www.npr.org,2017-03-21,5,1
www.npr.org,2017-03-22,5,1
www.npr.org,2017-03-23,5,1
www.npr.org,2017-03-24,5,1
www.npr.org,2017-03-25,5,1
www.npr.org,2017-03-26,5,1
www.npr.org,2017-03-27,5,1
www.npr.org,2017-03-28,5,1
www.npr.org,2017-03-29,5,1
www.npr.org,2017-03-30,5,1
www.npr.org,2017-03-31,5,1
www.nytimes.com,2017-03-01,5,1
www.nytimes.com,2017-03-02,7,0
www.nytimes.com,2017-03-03,4,1
www.nytimes.com,2017-03-04,10,1
www.nytimes.com,2017-03-05,4,1
www.nytimes.com,2017-03-06,10,1
www.nytimes.com,2017-03-07,6,0
www.nytimes.com,2017-03-08,10,1
www.nytimes.com,2017-03-09,10,1
www.nytimes.com,2017-03-10,10,1
www.nytimes.com,2017-03-11,10,1
www.nytimes.com,2017-03-12,10,1
www.nytimes.com,2017-03-13,10,1
www.nytimes.com,2017-03-14,6,1
www.nytimes.com,2017-03-15,10,1
www.nytimes.com,2017-03-16,10,1
www.nytimes.com,2017-03-17,3,0
www.nytimes.com,2017-03-18,9,1
www.nytimes.com,2017-03-19,9,1
www.nytimes.com,2017-03-20,10,1
www.nytimes.com,2017-03-21,3,1
www.nytimes.com,2017-03-22,10,1
www.nytimes.com,2017-03-23,3,1
www.nytimes.com,2017-03-24,10,1
www.nytimes.com,2017-03-25,4,1
www.nytimes.com,2017-03-26,10,1
www.nytimes.com,2017-03-27,10,1
www.nytimes.com,2017-03-28,10,1
www.nytimes.com,2017-03-29,4,1
www.nytimes.com,2017-03-30,10,1
www.nytimes.com,2017-03-31,10,1
www.usatoday.com,2017-03-01,10,1
www.usatoday.com,2017-03-02,10,1
www.usatoday.com,2017-03-03,10,1
www.usatoday.com,2017-03-04,10,1
www.usatoday.com,2017-03-05,10,1
www.usatoday.com,2017-03-06,10,1
www.usatoday.com,2017-03-07,10,1
www.usatoday.com,2017-03-08,10,1
www.usatoday.com,2017-03-09,10,1
www.usatoday.com,2017-03-10,10,1
www.usatoday.com,2017-03-11,10,1
www.usatoday.com,2017-03-12,10,1
www.usatoday.com,2017-03-13,10,1
www.usatoday.com,2017-03-14,10,1
www.usatoday.com,2017-03-15,10,1
www.usatoday.com,2017-03-16,10,1
www.usatoday.com,2017-03-17,10,1
www.usatoday.com,2017-03-18,10,1
www.usatoday.com,2017-03-19,10,1
www.usatoday.com,2017-03-20,10,1
www.usatoday.com,2017-03-21,10,1
www.usatoday.com,2017-03-22,10,1
www.usatoday.com,2017-03-23,10,1
www.usatoday.com,2017-03-24,10,1
www.usatoday.com,2017-03-25,10,1
www.usatoday.com,2017-03-26,10,1
www.usatoday.com,2017-03-27,10,1
www.usatoday.com,2017-03-28,10,1
www.usatoday.com,2017-03-29,10,1
www.usatoday.com,2017-03-30,10,1
www.usatoday.com,2017-03-31,10,1
www.washingtonpost.com,2017-03-01,8,0
www.washingtonpost.com,2017-03-02,7,0
www.washingtonpost.com,2017-03-03,8,1
www.washingtonpost.com,2017-03-04,9,0
www.washingtonpost.com,2017-03-05,5,0
www.washingtonpost.com,2017-03-06,7,0
www.washingtonpost.com,2017-03-07,5,0
www.washingtonpost.com,2017-03-08,6,0
www.washingtonpost.com,2017-03-09,7,0
www.washingtonpost.com,2017-03-10,6,0
www.washingtonpost.com,2017-03-11,6,0
www.washingtonpost.com,2017-03-12,5,0
www.washingtonpost.com,2017-03-13,5,0
www.washingtonpost.com,2017-03-14,5,1
www.washingtonpost.com,2017-03-15,6,0
www.washingtonpost.com,2017-03-16,6,0
www.washingtonpost.com,2017-03-17,9,0
www.washingtonpost.com,2017-03-18,9,0
www.washingtonpost.com,2017-03-19,5,0
www.washingtonpost.com,2017-03-20,5,0
www.washingtonpost.com,2017-03-21,5,0
www.washingtonpost.com,2017-03-22,7,0
www.washingtonpost.com,2017-03-23,5,0
www.washingtonpost.com,2017-03-24,7,0
www.washingtonpost.com,2017-03-25,9,1
www.washingtonpost.com,2017-03-26,7,0
www.washingtonpost.com,2017-03-27,5,0
www.washingtonpost.com,2017-03-28,7,0
www.washingtonpost.com,2017-03-29,5,0
www.washingtonpost.com,2017-03-30,7,0
www.washingtonpost.com,2017-03-31,5,0
www.wsj.com,2017-03-01,10,1
www.wsj.com,2017-03-02,10,1
www.wsj.com,2017-03-03,10,1
www.wsj.com,2017-03-04,10,1
www.wsj.com,2017-03-05,10,1
www.wsj.com,2017-03-06,10,1
www.wsj.com,2017-03-07,10,1
www.wsj.com,2017-03-08,10,1
www.wsj.com,2017-03-09,10,1
www.wsj.com,2017-03-10,10,1
www.wsj.com,2017-03-11,10,1
www.wsj.com,2017-03-12,10,1
www.wsj.com,2017-03-13,10,1
www.wsj.com,2017-03-14,10,1
www.wsj.com,2017-03-15,10,1
www.wsj.com,2017-03-16,10,1
www.wsj.com,2017-03-17,10,1
www.wsj.com,2017-03-18,10,1
www.wsj.com,2017-03-19,10,1
www.wsj.com,2017-03-20,10,1
www.wsj.com,2017-03-21,10,1
www.wsj.com,2017-03-22,10,1
www.wsj.com,2017-03-23,10,1
www.wsj.com,2017-03-24,10,1
www.wsj.com,2017-03-25,10,1
www.wsj.com,2017-03-26,10,1
www.wsj.com,2017-03-27,10,1
www.wsj.com,2017-03-28,10,1
www.wsj.com,2017-03-29,10,1
www.wsj.com,2017-03-30,10,1
www.wsj.com,2017-03-31,10,1
abcnews.go.com,2017-02-01,10,1
abcnews.go.com,2017-02-02,10,1
abcnews.go.com,2017-02-03,10,1
abcnews.go.com,2017-02-04,10,1
abcnews.go.com,2017-02-05,10,1
abcnews.go.com,2017-02-06,10,1
abcnews.go.com,2017-02-07,10,1
abcnews.go.com,2017-02-08,10,1
abcnews.go.com,2017-02-09,10,1
abcnews.go.com,2017-02-10,10,1
abcnews.go.com,2017-02-11,10,1
abcnews.go.com,2017-02-12,10,1
abcnews.go.com,2017-02-13,10,1
abcnews.go.com,2017-02-14,10,1
abcnews.go.com,2017-02-15,10,1
abcnews.go.com,2017-02-16,10,1
abcnews.go.com,2017-02-17,10,1
abcnews.go.com,2017-02-18,10,1
abcnews.go.com,2017-02-19,10,1
abcnews.go.com,2017-02-20,10,1
abcnews.go.com,2017-02-21,10,1
abcnews.go.com,2017-02-22,10,1
abcnews.go.com,2017-02-23,10,1
abcnews.go.com,2017-02-24,10,1
abcnews.go.com,2017-02-25,10,1
abcnews.go.com,2017-02-26,10,1
abcnews.go.com,2017-02-27,10,1
abcnews.go.com,2017-02-28,10,1
www.chicagotribune.com,2017-02-01,4,1
www.chicagotribune.com,2017-02-02,3,1
www.chicagotribune.com,2017-02-03,3,1
www.chicagotribune.com,2017-02-04,7,1
www.chicagotribune.com,2017-02-05,7,1
www.chicagotribune.com,2017-02-06,3,1
www.chicagotribune.com,2017-02-07,7,1
www.chicagotribune.com,2017-02-08,7,1
www.chicagotribune.com,2017-02-09,7,1
www.chicagotribune.com,2017-02-10,3,1
www.chicagotribune.com,2017-02-11,8,1
www.chicagotribune.com,2017-02-12,7,1
www.chicagotribune.com,2017-02-13,7,1
www.chicagotribune.com,2017-02-14,8,1
www.chicagotribune.com,2017-02-15,7,1
www.chicagotribune.com,2017-02-16,4,1
www.chicagotribune.com,2017-02-17,8,1
www.chicagotribune.com,2017-02-18,7,1
www.chicagotribune.com,2017-02-19,7,1
www.chicagotribune.com,2017-02-20,7,1
