uri,request_datetime,actual_datetime
www.washingtonpost.com,2016-12-26T01:00:00,"Mon, 26 Dec 2016 01:20:14 GMT"
www.washingtonpost.com,2016-12-27T01:00:00,"Tue, 27 Dec 2016 01:19:10 GMT"
www.washingtonpost.com,2016-12-28T01:00:00,"Wed, 28 Dec 2016 00:52:03 GMT"
www.washingtonpost.com,2016-12-29T01:00:00,"Thu, 29 Dec 2016 01:02:10 GMT"
www.washingtonpost.com,2016-12-30T01:00:00,"Fri, 30 Dec 2016 01:12:17 GMT"
www.washingtonpost.com,2016-12-31T01:00:00,"Sat, 31 Dec 2016 01:00:36 GMT"
www.foxnews.com,2016-12-01T01:00:00,"Thu, 01 Dec 2016 01:03:47 GMT"
www.foxnews.com,2016-12-02T01:00:00,"Fri, 02 Dec 2016 01:03:50 GMT"
www.foxnews.com,2016-12-03T01:00:00,"Sat, 03 Dec 2016 01:35:00 GMT"
www.foxnews.com,2016-12-04T01:00:00,"Sun, 04 Dec 2016 01:04:46 GMT"
www.foxnews.com,2016-12-05T01:00:00,"Mon, 05 Dec 2016 01:04:42 GMT"
www.foxnews.com,2016-12-06T01:00:00,"Tue, 06 Dec 2016 01:04:10 GMT"
www.foxnews.com,2016-12-07T01:00:00,"Wed, 07 Dec 2016 01:04:51 GMT"
www.foxnews.com,2016-12-08T01:00:00,"Thu, 08 Dec 2016 01:04:49 GMT"
www.foxnews.com,2016-12-09T01:00:00,"Fri, 09 Dec 2016 01:05:11 GMT"
www.foxnews.com,2016-12-10T01:00:00,"Sat, 10 Dec 2016 01:03:07 GMT"
www.foxnews.com,2016-12-11T01:00:00,"Sun, 11 Dec 2016 01:04:01 GMT"
www.foxnews.com,2016-12-12T01:00:00,"Mon, 12 Dec 2016 01:00:15 GMT"
www.foxnews.com,2016-12-13T01:00:00,"Tue, 13 Dec 2016 01:02:51 GMT"
www.foxnews.com,2016-12-14T01:00:00,"Wed, 14 Dec 2016 01:03:07 GMT"
www.foxnews.com,2016-12-15T01:00:00,"Thu, 15 Dec 2016 01:03:48 GMT"
www.foxnews.com,2016-12-16T01:00:00,"Fri, 16 Dec 2016 01:02:56 GMT"
www.foxnews.com,2016-12-17T01:00:00,"Sat, 17 Dec 2016 01:04:22 GMT"
www.foxnews.com,2016-12-18T01:00:00,"Sun, 18 Dec 2016 01:04:37 GMT"
www.foxnews.com,2016-12-19T01:00:00,"Mon, 19 Dec 2016 01:04:25 GMT"
www.foxnews.com,2016-12-20T01:00:00,"Tue, 20 Dec 2016 01:03:47 GMT"
www.foxnews.com,2016-12-21T01:00:00,"Wed, 21 Dec 2016 01:04:07 GMT"
www.foxnews.com,2016-12-22T01:00:00,"Thu, 22 Dec 2016 00:58:02 GMT"
www.foxnews.com,2016-12-23T01:00:00,"Fri, 23 Dec 2016 01:03:33 GMT"
www.foxnews.com,2016-12-24T01:00:00,"Sat, 24 Dec 2016 01:03:38 GMT"
www.foxnews.com,2016-12-25T01:00:00,"Sun, 25 Dec 2016 01:04:35 GMT"
www.foxnews.com,2016-12-26T01:00:00,"Mon, 26 Dec 2016 01:03:33 GMT"
www.foxnews.com,2016-12-27T01:00:00,"Tue, 27 Dec 2016 01:04:20 GMT"
www.foxnews.com,2016-12-28T01:00:00,"Wed, 28 Dec 2016 01:02:15 GMT"
www.foxnews.com,2016-12-29T01:00:00,"Thu, 29 Dec 2016 01:03:30 GMT"
www.foxnews.com,2016-12-30T01:00:00,"Fri, 30 Dec 2016 00:41:17 GMT"
www.foxnews.com,2016-12-31T01:00:00,"Sat, 31 Dec 2016 01:36:17 GMT"
abcnews.go.com,2016-12-01T01:00:00,"Thu, 01 Dec 2016 01:16:46 GMT"
abcnews.go.com,2016-12-02T01:00:00,"Fri, 02 Dec 2016 00:24:41 GMT"
abcnews.go.com,2016-12-03T01:00:00,"Sat, 03 Dec 2016 02:49:42 GMT"
abcnews.go.com,2016-12-04T01:00:00,"Sun, 04 Dec 2016 00:15:58 GMT"
abcnews.go.com,2016-12-05T01:00:00,"Mon, 05 Dec 2016 01:13:56 GMT"
abcnews.go.com,2016-12-06T01:00:00,"Tue, 06 Dec 2016 00:57:50 GMT"
abcnews.go.com,2016-12-07T01:00:00,"Wed, 07 Dec 2016 01:37:16 GMT"
abcnews.go.com,2016-12-08T01:00:00,"Thu, 08 Dec 2016 00:34:01 GMT"
abcnews.go.com,2016-12-09T01:00:00,"Fri, 09 Dec 2016 00:25:32 GMT"
abcnews.go.com,2016-12-10T01:00:00,"Fri, 09 Dec 2016 23:59:45 GMT"
abcnews.go.com,2016-12-11T01:00:00,"Sun, 11 Dec 2016 01:06:04 GMT"
abcnews.go.com,2016-12-12T01:00:00,"Mon, 12 Dec 2016 00:59:55 GMT"
abcnews.go.com,2016-12-13T01:00:00,"Tue, 13 Dec 2016 00:43:50 GMT"
abcnews.go.com,2016-12-14T01:00:00,"Tue, 13 Dec 2016 22:23:46 GMT"
abcnews.go.com,2016-12-15T01:00:00,"Thu, 15 Dec 2016 02:08:37 GMT"
abcnews.go.com,2016-12-16T01:00:00,"Fri, 16 Dec 2016 01:36:13 GMT"
abcnews.go.com,2016-12-17T01:00:00,"Sat, 17 Dec 2016 01:01:17 GMT"
abcnews.go.com,2016-12-18T01:00:00,"Sun, 18 Dec 2016 01:42:57 GMT"
abcnews.go.com,2016-12-19T01:00:00,"Mon, 19 Dec 2016 01:36:37 GMT"
abcnews.go.com,2016-12-20T01:00:00,"Tue, 20 Dec 2016 00:57:03 GMT"
abcnews.go.com,2016-12-21T01:00:00,"Wed, 21 Dec 2016 01:36:41 GMT"
abcnews.go.com,2016-12-22T01:00:00,"Thu, 22 Dec 2016 01:11:47 GMT"
abcnews.go.com,2016-12-23T01:00:00,"Fri, 23 Dec 2016 01:36:03 GMT"
abcnews.go.com,2016-12-24T01:00:00,"Sat, 24 Dec 2016 00:31:51 GMT"
abcnews.go.com,2016-12-25T01:00:00,"Sun, 25 Dec 2016 01:19:21 GMT"
abcnews.go.com,2016-12-26T01:00:00,"Mon, 26 Dec 2016 01:19:14 GMT"
abcnews.go.com,2016-12-27T01:00:00,"Tue, 27 Dec 2016 01:19:40 GMT"
abcnews.go.com,2016-12-28T01:00:00,"Wed, 28 Dec 2016 01:09:03 GMT"
abcnews.go.com,2016-12-29T01:00:00,"Thu, 29 Dec 2016 01:58:35 GMT"
abcnews.go.com,2016-12-30T01:00:00,"Fri, 30 Dec 2016 01:40:16 GMT"
abcnews.go.com,2016-12-31T01:00:00,"Sat, 31 Dec 2016 01:19:31 GMT"
www.nytimes.com,2016-12-01T01:00:00,"Thu, 01 Dec 2016 01:04:43 GMT"
www.nytimes.com,2016-12-02T01:00:00,"Fri, 02 Dec 2016 01:05:42 GMT"
www.nytimes.com,2016-12-03T01:00:00,"Sat, 03 Dec 2016 01:06:21 GMT"
www.nytimes.com,2016-12-04T01:00:00,"Sun, 04 Dec 2016 01:06:17 GMT"
www.nytimes.com,2016-12-05T01:00:00,"Mon, 05 Dec 2016 01:10:26 GMT"
www.nytimes.com,2016-12-06T01:00:00,"Tue, 06 Dec 2016 01:01:27 GMT"
www.nytimes.com,2016-12-07T01:00:00,"Wed, 07 Dec 2016 01:19:17 GMT"
www.nytimes.com,2016-12-08T01:00:00,"Thu, 08 Dec 2016 01:11:01 GMT"
www.nytimes.com,2016-12-09T01:00:00,"Fri, 09 Dec 2016 01:03:10 GMT"
www.nytimes.com,2016-12-10T01:00:00,"Sat, 10 Dec 2016 00:57:38 GMT"
www.nytimes.com,2016-12-11T01:00:00,"Sun, 11 Dec 2016 01:09:31 GMT"
www.nytimes.com,2016-12-12T01:00:00,"Mon, 12 Dec 2016 01:00:23 GMT"
www.nytimes.com,2016-12-13T01:00:00,"Tue, 13 Dec 2016 01:05:18 GMT"
www.nytimes.com,2016-12-14T01:00:00,"Wed, 14 Dec 2016 00:57:54 GMT"
www.nytimes.com,2016-12-15T01:00:00,"Thu, 15 Dec 2016 01:05:17 GMT"
www.nytimes.com,2016-12-16T01:00:00,"Fri, 16 Dec 2016 01:09:58 GMT"
www.nytimes.com,2016-12-17T01:00:00,"Sat, 17 Dec 2016 00:58:05 GMT"
www.nytimes.com,2016-12-18T01:00:00,"Sun, 18 Dec 2016 01:11:33 GMT"
www.nytimes.com,2016-12-19T01:00:00,"Mon, 19 Dec 2016 01:02:12 GMT"
www.nytimes.com,2016-12-20T01:00:00,"Tue, 20 Dec 2016 00:59:26 GMT"
www.nytimes.com,2016-12-21T01:00:00,"Wed, 21 Dec 2016 01:05:01 GMT"
www.nytimes.com,2016-12-22T01:00:00,"Thu, 22 Dec 2016 01:04:49 GMT"
www.nytimes.com,2016-12-23T01:00:00,"Fri, 23 Dec 2016 01:05:08 GMT"
www.nytimes.com,2016-12-24T01:00:00,"Sat, 24 Dec 2016 01:02:21 GMT"
www.nytimes.com,2016-12-25T01:00:00,"Sun, 25 Dec 2016 01:11:06 GMT"
www.nytimes.com,2016-12-26T01:00:00,"Mon, 26 Dec 2016 01:09:39 GMT"
www.nytimes.com,2016-12-27T01:00:00,"Tue, 27 Dec 2016 01:06:05 GMT"
www.nytimes.com,2016-12-28T01:00:00,"Wed, 28 Dec 2016 01:01:43 GMT"
www.nytimes.com,2016-12-29T01:00:00,"Thu, 29 Dec 2016 01:09:31 GMT"
www.nytimes.com,2016-12-30T01:00:00,"Fri, 30 Dec 2016 01:06:14 GMT"
www.nytimes.com,2016-12-31T01:00:00,"Sat, 31 Dec 2016 01:09:52 GMT"
www.usatoday.com,2016-12-01T01:00:00,"Thu, 01 Dec 2016 01:17:50 GMT"
www.usatoday.com,2016-12-02T01:00:00,"Fri, 02 Dec 2016 01:21:33 GMT"
www.usatoday.com,2016-12-03T01:00:00,"Sat, 03 Dec 2016 01:09:26 GMT"
www.usatoday.com,2016-12-04T01:00:00,"Sun, 04 Dec 2016 00:23:06 GMT"
www.usatoday.com,2016-12-05T01:00:00,"Mon, 05 Dec 2016 01:22:07 GMT"
www.usatoday.com,2016-12-06T01:00:00,"Tue, 06 Dec 2016 01:22:37 GMT"
www.usatoday.com,2016-12-07T01:00:00,"Wed, 07 Dec 2016 01:20:33 GMT"
www.usatoday.com,2016-12-08T01:00:00,"Thu, 08 Dec 2016 01:20:58 GMT"
www.usatoday.com,2016-12-09T01:00:00,"Fri, 09 Dec 2016 01:22:12 GMT"
www.usatoday.com,2016-12-10T01:00:00,"Sat, 10 Dec 2016 01:11:36 GMT"
www.usatoday.com,2016-12-11T01:00:00,"Sun, 11 Dec 2016 00:52:01 GMT"
www.usatoday.com,2016-12-12T01:00:00,"Mon, 12 Dec 2016 00:55:48 GMT"
www.usatoday.com,2016-12-13T01:00:00,"Tue, 13 Dec 2016 00:53:43 GMT"
www.usatoday.com,2016-12-14T01:00:00,"Wed, 14 Dec 2016 01:19:15 GMT"
www.usatoday.com,2016-12-15T01:00:00,"Thu, 15 Dec 2016 01:20:03 GMT"
www.usatoday.com,2016-12-16T01:00:00,"Fri, 16 Dec 2016 01:23:11 GMT"
www.usatoday.com,2016-12-17T01:00:00,"Sat, 17 Dec 2016 01:22:53 GMT"
www.usatoday.com,2016-12-18T01:00:00,"Sun, 18 Dec 2016 01:21:58 GMT"
www.usatoday.com,2016-12-19T01:00:00,"Mon, 19 Dec 2016 00:40:56 GMT"
www.usatoday.com,2016-12-20T01:00:00,"Tue, 20 Dec 2016 01:20:35 GMT"
www.usatoday.com,2016-12-21T01:00:00,"Wed, 21 Dec 2016 01:17:44 GMT"
www.usatoday.com,2016-12-22T01:00:00,"Thu, 22 Dec 2016 01:19:45 GMT"
www.usatoday.com,2016-12-23T01:00:00,"Fri, 23 Dec 2016 01:20:44 GMT"
www.usatoday.com,2016-12-24T01:00:00,"Sat, 24 Dec 2016 01:22:17 GMT"
www.usatoday.com,2016-12-25T01:00:00,"Sun, 25 Dec 2016 00:57:54 GMT"
www.usatoday.com,2016-12-26T01:00:00,"Mon, 26 Dec 2016 01:19:48 GMT"
www.usatoday.com,2016-12-27T01:00:00,"Tue, 27 Dec 2016 01:20:29 GMT"
www.usatoday.com,2016-12-28T01:00:00,"Wed, 28 Dec 2016 01:21:16 GMT"
www.usatoday.com,2016-12-29T01:00:00,"Thu, 29 Dec 2016 01:21:50 GMT"
www.usatoday.com,2016-12-30T01:00:00,"Fri, 30 Dec 2016 00:30:03 GMT"
www.usatoday.com,2016-12-31T01:00:00,"Sat, 31 Dec 2016 01:38:34 GMT"
www.cbsnews.com,2016-12-01T01:00:00,"Thu, 01 Dec 2016 00:57:11 GMT"
www.cbsnews.com,2016-12-02T01:00:00,"Fri, 02 Dec 2016 01:44:10 GMT"
www.cbsnews.com,2016-12-03T01:00:00,"Sat, 03 Dec 2016 00:14:01 GMT"
www.cbsnews.com,2016-12-04T01:00:00,"Sun, 04 Dec 2016 00:44:55 GMT"
www.cbsnews.com,2016-12-05T01:00:00,"Mon, 05 Dec 2016 00:44:46 GMT"
www.cbsnews.com,2016-12-06T01:00:00,"Tue, 06 Dec 2016 01:35:16 GMT"
www.cbsnews.com,2016-12-07T01:00:00,"Wed, 07 Dec 2016 00:23:40 GMT"
www.cbsnews.com,2016-12-08T01:00:00,"Thu, 08 Dec 2016 00:29:39 GMT"
www.cbsnews.com,2016-12-09T01:00:00,"Fri, 09 Dec 2016 00:29:39 GMT"
www.cbsnews.com,2016-12-10T01:00:00,"Sat, 10 Dec 2016 01:36:22 GMT"
www.cbsnews.com,2016-12-11T01:00:00,"Sun, 11 Dec 2016 01:35:15 GMT"
www.cbsnews.com,2016-12-12T01:00:00,"Mon, 12 Dec 2016 01:00:15 GMT"
www.cbsnews.com,2016-12-13T01:00:00,"Tue, 13 Dec 2016 01:15:54 GMT"
www.cbsnews.com,2016-12-14T01:00:00,"Wed, 14 Dec 2016 02:18:18 GMT"
www.cbsnews.com,2016-12-15T01:00:00,"Thu, 15 Dec 2016 01:59:52 GMT"
www.cbsnews.com,2016-12-16T01:00:00,"Fri, 16 Dec 2016 00:30:58 GMT"
www.cbsnews.com,2016-12-17T01:00:00,"Sat, 17 Dec 2016 01:03:47 GMT"
www.cbsnews.com,2016-12-18T01:00:00,"Sun, 18 Dec 2016 00:48:01 GMT"
www.cbsnews.com,2016-12-19T01:00:00,"Mon, 19 Dec 2016 00:48:00 GMT"
www.cbsnews.com,2016-12-20T01:00:00,"Tue, 20 Dec 2016 01:08:33 GMT"
www.cbsnews.com,2016-12-21T01:00:00,"Wed, 21 Dec 2016 01:08:29 GMT"
www.cbsnews.com,2016-12-22T01:00:00,"Thu, 22 Dec 2016 01:13:29 GMT"
www.cbsnews.com,2016-12-23T01:00:00,"Fri, 23 Dec 2016 01:13:26 GMT"
www.cbsnews.com,2016-12-24T01:00:00,"Sat, 24 Dec 2016 00:29:18 GMT"
www.cbsnews.com,2016-12-25T01:00:00,"Sun, 25 Dec 2016 01:37:09 GMT"
www.cbsnews.com,2016-12-26T01:00:00,"Mon, 26 Dec 2016 01:07:03 GMT"
www.cbsnews.com,2016-12-27T01:00:00,"Tue, 27 Dec 2016 01:07:57 GMT"
www.cbsnews.com,2016-12-28T01:00:00,"Wed, 28 Dec 2016 01:35:42 GMT"
www.cbsnews.com,2016-12-29T01:00:00,"Thu, 29 Dec 2016 01:11:53 GMT"
www.cbsnews.com,2016-12-30T01:00:00,"Fri, 30 Dec 2016 00:51:44 GMT"
www.cbsnews.com,2016-12-31T01:00:00,"Sat, 31 Dec 2016 01:35:47 GMT"
www.chicagotribune.com,2016-12-01T01:00:00,"Thu, 01 Dec 2016 02:22:57 GMT"
www.chicagotribune.com,2016-12-02T01:00:00,"Fri, 02 Dec 2016 01:46:06 GMT"
www.chicagotribune.com,2016-12-03T01:00:00,"Sat, 03 Dec 2016 00:13:17 GMT"
www.chicagotribune.com,2016-12-04T01:00:00,"Sun, 04 Dec 2016 01:46:10 GMT"
www.chicagotribune.com,2016-12-05T01:00:00,"Mon, 05 Dec 2016 01:52:58 GMT"
www.chicagotribune.com,2016-12-06T01:00:00,"Tue, 06 Dec 2016 00:48:18 GMT"
www.chicagotribune.com,2016-12-07T01:00:00,"Wed, 07 Dec 2016 01:37:13 GMT"
www.chicagotribune.com,2016-12-08T01:00:00,"Thu, 08 Dec 2016 01:37:30 GMT"
www.chicagotribune.com,2016-12-09T01:00:00,"Fri, 09 Dec 2016 01:04:08 GMT"
www.chicagotribune.com,2016-12-10T01:00:00,"Sat, 10 Dec 2016 01:36:00 GMT"
www.chicagotribune.com,2016-12-11T01:00:00,"Sun, 11 Dec 2016 01:09:30 GMT"
www.chicagotribune.com,2016-12-12T01:00:00,"Mon, 12 Dec 2016 00:55:53 GMT"
www.chicagotribune.com,2016-12-13T01:00:00,"Tue, 13 Dec 2016 00:59:31 GMT"
www.chicagotribune.com,2016-12-14T01:00:00,"Tue, 13 Dec 2016 23:20:15 GMT"
www.chicagotribune.com,2016-12-15T01:00:00,"Thu, 15 Dec 2016 02:10:01 GMT"
www.chicagotribune.com,2016-12-16T01:00:00,"Fri, 16 Dec 2016 01:36:35 GMT"
www.chicagotribune.com,2016-12-17T01:00:00,"Sat, 17 Dec 2016 01:36:25 GMT"
www.chicagotribune.com,2016-12-18T01:00:00,"Sun, 18 Dec 2016 01:13:06 GMT"
www.chicagotribune.com,2016-12-19T01:00:00,"Mon, 19 Dec 2016 02:46:29 GMT"
www.chicagotribune.com,2016-12-20T01:00:00,"Mon, 19 Dec 2016 23:42:18 GMT"
www.chicagotribune.com,2016-12-21T01:00:00,"Tue, 20 Dec 2016 20:50:19 GMT"
www.chicagotribune.com,2016-12-22T01:00:00,"Thu, 22 Dec 2016 03:52:24 GMT"
www.chicagotribune.com,2016-12-23T01:00:00,"Fri, 23 Dec 2016 01:36:38 GMT"
www.chicagotribune.com,2016-12-24T01:00:00,"Sat, 24 Dec 2016 01:37:33 GMT"
www.chicagotribune.com,2016-12-25T01:00:00,"Sun, 25 Dec 2016 01:36:08 GMT"
www.chicagotribune.com,2016-12-26T01:00:00,"Mon, 26 Dec 2016 05:12:14 GMT"
www.chicagotribune.com,2016-12-27T01:00:00,"Tue, 27 Dec 2016 01:36:16 GMT"
www.chicagotribune.com,2016-12-28T01:00:00,"Wed, 28 Dec 2016 01:36:05 GMT"
www.chicagotribune.com,2016-12-29T01:00:00,"Thu, 29 Dec 2016 01:37:48 GMT"
www.chicagotribune.com,2016-12-30T01:00:00,"Thu, 29 Dec 2016 23:12:00 GMT"
www.chicagotribune.com,2016-12-31T01:00:00,"Sat, 31 Dec 2016 01:39:03 GMT"
www.nbcnews.com,2016-12-01T01:00:00,"Thu, 01 Dec 2016 02:28:06 GMT"
www.nbcnews.com,2016-12-02T01:00:00,"Fri, 02 Dec 2016 01:45:22 GMT"
www.nbcnews.com,2016-12-03T01:00:00,"Sat, 03 Dec 2016 00:21:07 GMT"
www.nbcnews.com,2016-12-04T01:00:00,"Sun, 04 Dec 2016 01:44:37 GMT"
www.nbcnews.com,2016-12-05T01:00:00,"Mon, 05 Dec 2016 01:51:16 GMT"
www.nbcnews.com,2016-12-06T01:00:00,"Tue, 06 Dec 2016 00:56:49 GMT"
www.nbcnews.com,2016-12-07T01:00:00,"Wed, 07 Dec 2016 01:35:43 GMT"
www.nbcnews.com,2016-12-08T01:00:00,"Thu, 08 Dec 2016 00:44:40 GMT"
www.nbcnews.com,2016-12-09T01:00:00,"Fri, 09 Dec 2016 01:23:46 GMT"
www.nbcnews.com,2016-12-10T01:00:00,"Sat, 10 Dec 2016 00:42:23 GMT"
www.nbcnews.com,2016-12-11T01:00:00,"Sun, 11 Dec 2016 01:35:18 GMT"
www.nbcnews.com,2016-12-12T01:00:00,"Mon, 12 Dec 2016 00:30:05 GMT"
www.nbcnews.com,2016-12-13T01:00:00,"Tue, 13 Dec 2016 01:26:40 GMT"
www.nbcnews.com,2016-12-14T01:00:00,"Wed, 14 Dec 2016 00:39:15 GMT"
www.nbcnews.com,2016-12-15T01:00:00,"Thu, 15 Dec 2016 01:01:36 GMT"
www.nbcnews.com,2016-12-16T01:00:00,"Fri, 16 Dec 2016 00:56:05 GMT"
www.nbcnews.com,2016-12-17T01:00:00,"Sat, 17 Dec 2016 00:56:53 GMT"
www.nbcnews.com,2016-12-18T01:00:00,"Sun, 18 Dec 2016 01:36:06 GMT"
www.nbcnews.com,2016-12-19T01:00:00,"Mon, 19 Dec 2016 00:50:43 GMT"
www.nbcnews.com,2016-12-20T01:00:00,"Tue, 20 Dec 2016 01:17:38 GMT"
www.nbcnews.com,2016-12-21T01:00:00,"Wed, 21 Dec 2016 01:36:26 GMT"
www.nbcnews.com,2016-12-22T01:00:00,"Thu, 22 Dec 2016 00:43:59 GMT"
www.nbcnews.com,2016-12-23T01:00:00,"Fri, 23 Dec 2016 01:36:55 GMT"
www.nbcnews.com,2016-12-24T01:00:00,"Sat, 24 Dec 2016 01:19:34 GMT"
www.nbcnews.com,2016-12-25T01:00:00,"Sun, 25 Dec 2016 01:19:31 GMT"
www.nbcnews.com,2016-12-26T01:00:00,"Mon, 26 Dec 2016 01:19:22 GMT"
www.nbcnews.com,2016-12-27T01:00:00,"Tue, 27 Dec 2016 01:19:48 GMT"
www.nbcnews.com,2016-12-28T01:00:00,"Wed, 28 Dec 2016 01:11:34 GMT"
www.nbcnews.com,2016-12-29T01:00:00,"Thu, 29 Dec 2016 00:54:48 GMT"
www.nbcnews.com,2016-12-30T01:00:00,"Fri, 30 Dec 2016 00:54:06 GMT"
www.nbcnews.com,2016-12-31T01:00:00,"Sat, 31 Dec 2016 01:19:40 GMT"
www.latimes.com,2016-12-01T01:00:00,"Thu, 01 Dec 2016 01:05:30 GMT"
www.latimes.com,2016-12-02T01:00:00,"Fri, 02 Dec 2016 01:45:21 GMT"
www.latimes.com,2016-12-03T01:00:00,"Sat, 03 Dec 2016 00:06:37 GMT"
www.latimes.com,2016-12-04T01:00:00,"Sun, 04 Dec 2016 01:03:55 GMT"
www.latimes.com,2016-12-05T01:00:00,"Mon, 05 Dec 2016 01:50:38 GMT"
www.latimes.com,2016-12-06T01:00:00,"Tue, 06 Dec 2016 01:07:04 GMT"
www.latimes.com,2016-12-07T01:00:00,"Wed, 07 Dec 2016 01:36:04 GMT"
www.latimes.com,2016-12-08T01:00:00,"Thu, 08 Dec 2016 01:07:46 GMT"
www.latimes.com,2016-12-09T01:00:00,"Fri, 09 Dec 2016 01:08:22 GMT"
www.latimes.com,2016-12-10T01:00:00,"Sat, 10 Dec 2016 01:16:11 GMT"
www.latimes.com,2016-12-11T01:00:00,"Sun, 11 Dec 2016 00:50:11 GMT"
www.latimes.com,2016-12-12T01:00:00,"Mon, 12 Dec 2016 01:00:22 GMT"
www.latimes.com,2016-12-13T01:00:00,"Tue, 13 Dec 2016 01:05:20 GMT"
www.latimes.com,2016-12-14T01:00:00,"Wed, 14 Dec 2016 01:05:56 GMT"
www.latimes.com,2016-12-15T01:00:00,"Thu, 15 Dec 2016 00:43:39 GMT"
www.latimes.com,2016-12-16T01:00:00,"Fri, 16 Dec 2016 01:05:57 GMT"
www.latimes.com,2016-12-17T01:00:00,"Sat, 17 Dec 2016 01:38:25 GMT"
www.latimes.com,2016-12-18T01:00:00,"Sun, 18 Dec 2016 01:36:48 GMT"
www.latimes.com,2016-12-19T01:00:00,"Mon, 19 Dec 2016 01:07:09 GMT"
www.latimes.com,2016-12-20T01:00:00,"Tue, 20 Dec 2016 00:44:29 GMT"
www.latimes.com,2016-12-21T01:00:00,"Wed, 21 Dec 2016 01:05:36 GMT"
www.latimes.com,2016-12-22T01:00:00,"Thu, 22 Dec 2016 01:05:35 GMT"
www.latimes.com,2016-12-23T01:00:00,"Fri, 23 Dec 2016 01:05:59 GMT"
www.latimes.com,2016-12-24T01:00:00,"Sat, 24 Dec 2016 01:35:26 GMT"
www.latimes.com,2016-12-25T01:00:00,"Sun, 25 Dec 2016 01:35:31 GMT"
www.latimes.com,2016-12-26T01:00:00,"Mon, 26 Dec 2016 01:06:07 GMT"
www.latimes.com,2016-12-27T01:00:00,"Tue, 27 Dec 2016 01:35:31 GMT"
www.latimes.com,2016-12-28T01:00:00,"Wed, 28 Dec 2016 01:30:59 GMT"
www.latimes.com,2016-12-29T01:00:00,"Thu, 29 Dec 2016 01:38:40 GMT"
www.latimes.com,2016-12-30T01:00:00,"Fri, 30 Dec 2016 01:38:26 GMT"
www.latimes.com,2016-12-31T01:00:00,"Sat, 31 Dec 2016 01:42:20 GMT"
www.npr.org,2016-12-01T01:00:00,"Thu, 01 Dec 2016 02:09:48 GMT"
www.npr.org,2016-12-02T01:00:00,"Fri, 02 Dec 2016 01:07:53 GMT"
www.npr.org,2016-12-03T01:00:00,"Sat, 03 Dec 2016 01:12:38 GMT"
www.npr.org,2016-12-04T01:00:00,"Sun, 04 Dec 2016 01:10:57 GMT"
www.npr.org,2016-12-05T01:00:00,"Mon, 05 Dec 2016 01:11:12 GMT"
www.npr.org,2016-12-06T01:00:00,"Tue, 06 Dec 2016 02:11:23 GMT"
www.npr.org,2016-12-07T01:00:00,"Wed, 07 Dec 2016 01:11:27 GMT"
www.npr.org,2016-12-08T01:00:00,"Thu, 08 Dec 2016 01:11:43 GMT"
www.npr.org,2016-12-09T01:00:00,"Fri, 09 Dec 2016 01:07:31 GMT"
www.npr.org,2016-12-10T01:00:00,"Sat, 10 Dec 2016 01:10:16 GMT"
www.npr.org,2016-12-11T01:00:00,"Sun, 11 Dec 2016 01:35:08 GMT"
www.npr.org,2016-12-12T01:00:00,"Mon, 12 Dec 2016 01:35:18 GMT"
www.npr.org,2016-12-13T01:00:00,"Tue, 13 Dec 2016 00:54:01 GMT"
www.npr.org,2016-12-14T01:00:00,"Wed, 14 Dec 2016 02:09:32 GMT"
www.npr.org,2016-12-15T01:00:00,"Thu, 15 Dec 2016 01:10:05 GMT"
www.npr.org,2016-12-16T01:00:00,"Fri, 16 Dec 2016 01:10:49 GMT"
www.npr.org,2016-12-17T01:00:00,"Sat, 17 Dec 2016 01:12:17 GMT"
www.npr.org,2016-12-18T01:00:00,"Sun, 18 Dec 2016 01:12:24 GMT"
www.npr.org,2016-12-19T01:00:00,"Mon, 19 Dec 2016 01:10:46 GMT"
www.npr.org,2016-12-20T01:00:00,"Tue, 20 Dec 2016 01:09:56 GMT"
www.npr.org,2016-12-21T01:00:00,"Wed, 21 Dec 2016 01:09:21 GMT"
www.npr.org,2016-12-22T01:00:00,"Thu, 22 Dec 2016 00:10:10 GMT"
www.npr.org,2016-12-23T01:00:00,"Fri, 23 Dec 2016 01:10:09 GMT"
www.npr.org,2016-12-24T01:00:00,"Sat, 24 Dec 2016 01:11:02 GMT"
www.npr.org,2016-12-25T01:00:00,"Sun, 25 Dec 2016 01:11:47 GMT"
www.npr.org,2016-12-26T01:00:00,"Mon, 26 Dec 2016 00:12:11 GMT"
www.npr.org,2016-12-27T01:00:00,"Tue, 27 Dec 2016 01:37:28 GMT"
www.npr.org,2016-12-28T01:00:00,"Wed, 28 Dec 2016 01:09:50 GMT"
www.npr.org,2016-12-29T01:00:00,"Thu, 29 Dec 2016 01:10:07 GMT"
www.npr.org,2016-12-30T01:00:00,"Fri, 30 Dec 2016 01:11:12 GMT"
www.npr.org,2016-12-31T01:00:00,"Sat, 31 Dec 2016 01:08:12 GMT"
www.wsj.com,2016-12-01T01:00:00,"Thu, 01 Dec 2016 00:59:50 GMT"
www.wsj.com,2016-12-02T01:00:00,"Fri, 02 Dec 2016 00:58:06 GMT"
www.wsj.com,2016-12-03T01:00:00,"Sat, 03 Dec 2016 00:44:17 GMT"
www.wsj.com,2016-12-04T01:00:00,"Sun, 04 Dec 2016 01:25:13 GMT"
www.wsj.com,2016-12-05T01:00:00,"Mon, 05 Dec 2016 00:50:19 GMT"
